date,forecast,market,internal_class
2025-01-01,35.43346332321761,Atlanta,A
2025-04-01,35.49438893700889,Atlanta,A
2025-07-01,35.53026571247297,Atlanta,A
2025-10-01,35.55139218026874,Atlanta,A
